bici,viajes,distancia_total,minutos_totales,eficiencia_km_min
511-7957,6,5415.177777777777,20306.91666666666,0.2666666666666667
763-0767,4,2724.6266666666666,10217.349999999999,0.2666666666666667
875-1380,4,3628.5422222222223,13607.033333333331,0.2666666666666667
696-3995,1,701.6933333333334,2631.35,0.2666666666666667
576-1184,4,2585.208888888889,9694.533333333331,0.2666666666666667
686-8491,4,3773.8088888888888,14151.783333333331,0.2666666666666667
871-2564,4,3397.9200000000005,12742.2,0.2666666666666667
659-7736,7,6042.462222222222,22659.23333333333,0.2666666666666667
655-0032,5,7453.595555555556,27950.98333333333,0.2666666666666667
284-4124,4,3893.942222222222,14602.283333333331,0.2666666666666667
559-3918,4,3208.8888888888887,12033.33333333333,0.2666666666666667
451-7314,9,11600.302222222224,43501.13333333333,0.2666666666666667
303-7645,6,5152.733333333334,19322.749999999996,0.2666666666666667
443-0443,6,4761.844444444444,17856.91666666666,0.2666666666666667
744-0381,6,4545.884444444444,17047.066666666662,0.2666666666666667
380-6973,4,3018.644444444445,11319.916666666668,0.2666666666666667
680-7481,1,980.5866666666668,3677.2,0.2666666666666667
489-5157,5,7779.328888888889,29172.483333333326,0.2666666666666667
557-9917,9,10200.902222222221,38253.383333333324,0.2666666666666667
426-6870,7,5747.022222222222,21551.33333333333,0.2666666666666667
639-6402,7,5870.0666666666675,22012.75,0.2666666666666667
867-2099,4,3774.262222222222,14153.48333333333,0.2666666666666667
351-3876,5,9366.28888888889,35123.58333333333,0.2666666666666667
680-4090,9,8211.297777777778,30792.36666666666,0.2666666666666667
771-2060,9,13106.564444444444,49149.61666666666,0.2666666666666667
605-0157,6,7838.000000000001,29392.5,0.2666666666666667
643-4245,5,6716.973333333333,25188.649999999998,0.2666666666666667
896-3506,8,9159.844444444443,34349.41666666666,0.2666666666666667
711-1388,6,6133.697777777777,23001.36666666666,0.2666666666666667
738-6972,6,5484.4800000000005,20566.8,0.2666666666666667
675-6944,5,2553.9422222222224,9577.283333333333,0.2666666666666667
644-0143,9,11696.417777777777,43861.56666666666,0.2666666666666667
674-9246,9,11583.27111111111,43437.266666666656,0.2666666666666667
248-8674,5,3714.1244444444446,13927.966666666665,0.2666666666666667
539-9829,5,3718.777777777778,13945.416666666664,0.2666666666666667
470-4672,4,3114.9955555555553,11681.23333333333,0.2666666666666667
699-2648,4,3448.742222222222,12932.783333333331,0.2666666666666667
681-4099,9,9795.693333333333,36733.84999999999,0.2666666666666667
819-3229,9,12192.871111111112,45723.26666666666,0.2666666666666667
728-9077,8,9874.653333333334,37029.95,0.2666666666666667
264-6701,8,9441.800000000001,35406.75,0.2666666666666667
692-4450,8,9004.222222222224,33765.833333333336,0.2666666666666667
593-3718,7,5044.88,18918.299999999996,0.2666666666666667
389-5687,6,4661.360000000001,17480.1,0.2666666666666667
874-1829,6,5725.573333333334,21470.899999999998,0.2666666666666667
729-1040,5,4469.471111111111,16760.516666666663,0.2666666666666667
864-3165,5,4669.7733333333335,17511.649999999998,0.2666666666666667
827-9150,4,4381.195555555555,16429.48333333333,0.2666666666666667
440-3606,9,9778.302222222223,36668.633333333324,0.2666666666666667
479-7403,9,9914.217777777778,37178.31666666666,0.2666666666666667
715-7910,6,4051.8933333333334,15194.599999999999,0.2666666666666667
637-4482,5,4564.8711111111115,17118.266666666666,0.2666666666666667
869-8615,1,1035.92,3884.7,0.2666666666666667
693-5027,6,5172.511111111112,19396.916666666664,0.2666666666666667
833-5234,5,4013.1155555555556,15049.18333333333,0.2666666666666667
477-7728,5,4783.555555555556,17938.33333333333,0.2666666666666667
271-6710,9,11908.84888888889,44658.18333333333,0.2666666666666667
870-1542,8,8567.724444444446,32128.966666666667,0.2666666666666667
309-0537,6,5352.0311111111105,20070.11666666666,0.2666666666666667
448-8763,5,4292.466666666667,16096.75,0.2666666666666667
300-2144,8,9538.271111111113,35768.51666666667,0.2666666666666667
569-3536,8,8220.99111111111,30828.716666666656,0.2666666666666667
741-0467,8,9401.951111111111,35257.31666666666,0.2666666666666667
709-9732,6,5722.084444444445,21457.816666666662,0.2666666666666667
542-1706,9,10866.115555555556,40747.93333333333,0.2666666666666667
200-2400,8,10184.746666666668,38192.799999999996,0.2666666666666667
420-9540,8,9301.817777777778,34881.81666666666,0.2666666666666667
639-4506,8,8358.506666666664,31344.399999999983,0.2666666666666667
346-7388,4,3014.3955555555553,11303.98333333333,0.2666666666666667
226-4547,8,9986.506666666666,37449.399999999994,0.2666666666666667
204-0111,4,2948.0711111111113,11055.266666666666,0.2666666666666667
392-3125,9,12700.000000000002,47625.0,0.2666666666666667
699-9999,9,8534.76888888889,32005.38333333333,0.2666666666666667
410-9377,6,7662.6177777777775,28734.816666666662,0.2666666666666667
396-8799,5,4119.057777777778,15446.466666666664,0.2666666666666667
545-1752,4,3345.9822222222224,12547.43333333333,0.2666666666666667
872-6630,9,9078.924444444445,34045.96666666666,0.2666666666666667
662-0959,6,5462.582222222222,20484.68333333333,0.2666666666666667
741-1796,6,5713.128888888889,21424.23333333333,0.2666666666666667
734-9269,6,5189.253333333333,19459.699999999997,0.2666666666666667
219-0130,1,1074.1866666666667,4028.2,0.2666666666666667
871-8991,5,4588.328888888889,17206.23333333333,0.2666666666666667
381-3482,4,2847.648888888889,10678.68333333333,0.2666666666666667
736-7741,2,1096.1200000000001,4110.45,0.2666666666666667
328-5368,7,8557.48,32090.549999999992,0.2666666666666667
541-0311,9,9504.279999999999,35641.04999999999,0.2666666666666667
608-2812,9,10313.85777777778,38676.96666666667,0.2666666666666667
615-0908,4,3461.5200000000004,12980.699999999999,0.2666666666666667
716-8917,1,843.32,3162.45,0.2666666666666667
744-7014,9,8446.6,31674.749999999993,0.2666666666666667
897-7407,6,5657.488888888888,21215.58333333333,0.2666666666666667
336-3165,4,3155.9555555555553,11834.83333333333,0.2666666666666667
772-5625,4,3001.048888888889,11253.93333333333,0.2666666666666667
344-7349,8,9951.115555555556,37316.68333333333,0.2666666666666667
677-7783,2,749.8355555555556,2811.883333333333,0.2666666666666667
274-8994,9,10424.097777777777,39090.366666666654,0.2666666666666667
551-7446,9,10846.604444444445,40674.76666666666,0.2666666666666667
705-2889,6,5249.835555555556,19686.88333333333,0.2666666666666667
672-8489,1,275.4666666666667,1033.0,0.2666666666666667
225-3334,7,5903.804444444444,22139.266666666663,0.2666666666666667
354-6132,6,5342.808888888889,20035.53333333333,0.2666666666666667
356-7922,6,5408.555555555556,20282.08333333333,0.2666666666666667
531-8357,1,1198.1733333333334,4493.15,0.2666666666666667
275-5460,8,9333.964444444444,35002.36666666666,0.2666666666666667
810-9597,8,8973.293333333333,33649.84999999999,0.2666666666666667
549-9447,6,5838.457777777778,21894.21666666666,0.2666666666666667
453-4269,9,10786.204444444444,40448.266666666656,0.2666666666666667
615-5329,6,5960.195555555556,22350.73333333333,0.2666666666666667
584-0285,3,2025.2933333333333,7594.849999999998,0.2666666666666667
609-0377,4,2918.288888888889,10943.58333333333,0.2666666666666667
624-0501,4,3243.635555555555,12163.63333333333,0.2666666666666667
249-9580,2,1218.288888888889,4568.583333333333,0.2666666666666667
657-6714,6,4760.377777777778,17851.416666666664,0.2666666666666667
795-9372,6,5866.902222222222,22000.883333333328,0.2666666666666667
884-3427,6,4512.515555555556,16921.93333333333,0.2666666666666667
612-8318,4,3569.9955555555557,13387.48333333333,0.2666666666666667
700-5978,9,10498.257777777779,39368.46666666666,0.2666666666666667
790-8320,6,8732.04,32745.149999999998,0.2666666666666667
603-7717,8,9150.417777777777,34314.06666666666,0.2666666666666667
431-9984,6,4468.688888888889,16757.58333333333,0.2666666666666667
394-3388,9,11866.120000000003,44497.950000000004,0.2666666666666667
557-6335,5,6882.768888888889,25810.383333333328,0.2666666666666667
702-9341,9,9739.942222222222,36524.783333333326,0.2666666666666667
846-9025,5,4660.555555555555,17477.08333333333,0.2666666666666667
531-6591,9,10767.884444444446,40379.566666666666,0.2666666666666667
449-1510,8,9967.733333333332,37378.999999999985,0.2666666666666667
475-7019,8,7982.279999999999,29933.549999999992,0.2666666666666667
618-7454,8,7882.586666666667,29559.699999999997,0.2666666666666667
316-2757,6,4877.422222222222,18290.333333333332,0.2666666666666667
489-8243,5,4179.075555555556,15671.533333333331,0.2666666666666667
707-5260,2,985.7866666666669,3696.7,0.2666666666666667
784-2701,5,3999.6133333333332,14998.549999999996,0.2666666666666667
322-9689,4,3453.128888888889,12949.23333333333,0.2666666666666667
299-0638,2,976.688888888889,3662.583333333333,0.2666666666666667
448-5959,5,9285.031111111111,34818.86666666666,0.2666666666666667
729-9688,7,7417.911111111111,27817.16666666666,0.2666666666666667
470-4573,5,4288.728888888889,16082.73333333333,0.2666666666666667
711-2022,7,8749.586666666666,32810.94999999999,0.2666666666666667
654-9083,6,5928.857777777777,22233.21666666666,0.2666666666666667
692-3106,5,4341.022222222222,16278.83333333333,0.2666666666666667
379-8261,2,773.3688888888889,2900.133333333333,0.2666666666666667
284-3118,9,8497.382222222222,31865.18333333333,0.2666666666666667
693-8922,6,5807.404444444444,21777.766666666663,0.2666666666666667
446-7015,3,2481.782222222222,9306.68333333333,0.2666666666666667
836-5777,4,3011.706666666667,11293.9,0.2666666666666667
228-9742,7,7164.115555555556,26865.43333333333,0.2666666666666667
294-2712,8,8771.826666666668,32894.35,0.2666666666666667
433-8414,6,6172.199999999999,23145.74999999999,0.2666666666666667
595-0662,4,3623.075555555555,13586.53333333333,0.2666666666666667
367-8810,5,5999.017777777777,22496.31666666666,0.2666666666666667
552-9359,4,3278.608888888889,12294.783333333331,0.2666666666666667
559-7208,4,3063.666666666667,11488.75,0.2666666666666667
726-3205,2,1144.9422222222222,4293.533333333333,0.2666666666666667
605-9026,9,9997.822222222223,37491.83333333333,0.2666666666666667
653-7930,3,6641.222222222223,24904.583333333332,0.2666666666666667
710-0019,8,8246.751111111113,30925.316666666666,0.2666666666666667
371-0266,6,4998.515555555556,18744.43333333333,0.2666666666666667
383-1393,6,4580.057777777778,17175.216666666664,0.2666666666666667
689-9264,5,4451.782222222222,16694.18333333333,0.2666666666666667
358-8449,4,3389.96,12712.349999999999,0.2666666666666667
712-6683,4,3485.488888888889,13070.583333333332,0.2666666666666667
799-0492,6,6359.648888888889,23848.68333333333,0.2666666666666667
277-8249,5,3962.728888888889,14860.23333333333,0.2666666666666667
479-8112,4,3725.324444444444,13969.966666666664,0.2666666666666667
787-7962,9,10668.48,40006.79999999999,0.2666666666666667
484-7489,7,6133.0311111111105,22998.86666666666,0.2666666666666667
603-2759,7,5298.533333333333,19869.499999999996,0.2666666666666667
630-4703,6,5504.551111111112,20642.066666666666,0.2666666666666667
733-9724,6,4982.995555555555,18686.23333333333,0.2666666666666667
806-8165,4,3322.1422222222222,12458.033333333331,0.2666666666666667
514-6568,3,2669.9466666666667,10012.3,0.2666666666666667
208-9191,6,5406.555555555556,20274.58333333333,0.2666666666666667
738-1114,6,5142.6355555555565,19284.88333333333,0.2666666666666667
782-2158,4,3037.6222222222223,11391.08333333333,0.2666666666666667
706-0825,9,11098.364444444445,41618.86666666666,0.2666666666666667
742-8394,6,4824.084444444445,18090.316666666666,0.2666666666666667
867-8302,4,3930.1733333333336,14738.149999999998,0.2666666666666667
537-0218,6,5879.942222222222,22049.78333333333,0.2666666666666667
376-5237,4,3456.0355555555557,12960.133333333331,0.2666666666666667
862-7838,4,3070.5955555555556,11514.733333333332,0.2666666666666667
282-5578,3,3200.862222222222,12003.23333333333,0.2666666666666667
698-8794,9,11369.391111111114,42635.21666666667,0.2666666666666667
677-1117,8,9403.800000000001,35264.25,0.2666666666666667
753-9083,6,5389.977777777777,20212.41666666666,0.2666666666666667
685-8922,5,4264.4222222222215,15991.583333333328,0.2666666666666667
735-4475,4,3021.7955555555554,11331.73333333333,0.2666666666666667
868-3807,1,937.8666666666668,3517.0,0.2666666666666667
477-1028,6,5509.982222222223,20662.43333333333,0.2666666666666667
877-8839,6,5606.231111111111,21023.36666666666,0.2666666666666667
549-1865,5,3860.226666666667,14475.849999999997,0.2666666666666667
882-1274,4,3465.0000000000005,12993.75,0.2666666666666667
293-8223,9,11721.568888888889,43955.883333333324,0.2666666666666667
386-2356,6,4723.222222222223,17712.083333333332,0.2666666666666667
257-5439,1,217.05333333333337,813.95,0.2666666666666667
825-8964,9,13122.146666666667,49208.04999999999,0.2666666666666667
462-0233,8,11178.577777777778,41919.666666666664,0.2666666666666667
215-5794,6,4346.68,16300.049999999997,0.2666666666666667
470-7402,6,4945.897777777777,18547.11666666666,0.2666666666666667
481-0917,5,5077.15111111111,19039.31666666666,0.2666666666666667
657-6490,6,5039.635555555556,18898.63333333333,0.2666666666666667
706-6897,6,4460.8711111111115,16728.266666666666,0.2666666666666667
422-6197,4,3464.2755555555555,12991.03333333333,0.2666666666666667
298-4581,6,5318.377777777778,19943.91666666666,0.2666666666666667
808-8551,6,5900.635555555556,22127.383333333328,0.2666666666666667
898-9568,6,6150.884444444445,23065.816666666666,0.2666666666666667
711-4838,5,4369.488888888889,16385.583333333332,0.2666666666666667
802-0794,5,3505.671111111111,13146.266666666663,0.2666666666666667
501-4725,2,794.0311111111112,2977.6166666666663,0.2666666666666667
553-5273,9,12385.977777777776,46447.41666666665,0.2666666666666667
638-7427,6,5471.448888888888,20517.933333333327,0.2666666666666667
409-0213,5,4157.551111111111,15590.816666666662,0.2666666666666667
359-0908,4,4414.848888888889,16555.68333333333,0.2666666666666667
425-9412,1,1068.6266666666668,4007.35,0.2666666666666667
862-6889,4,3271.128888888889,12266.73333333333,0.2666666666666667
520-3575,4,4804.102222222223,18015.38333333333,0.2666666666666667
637-8079,5,4481.573333333334,16805.899999999998,0.2666666666666667
413-4995,4,3221.822222222222,12081.83333333333,0.2666666666666667
859-9565,4,3487.4222222222224,13077.83333333333,0.2666666666666667
245-9220,9,10304.404444444444,38641.51666666666,0.2666666666666667
603-2544,9,9022.40888888889,33834.033333333326,0.2666666666666667
200-5213,8,10833.902222222223,40627.13333333333,0.2666666666666667
693-0788,6,4541.155555555555,17029.33333333333,0.2666666666666667
241-6873,1,940.9466666666668,3528.55,0.2666666666666667
249-4243,6,5383.644444444444,20188.66666666666,0.2666666666666667
201-0163,4,3207.6222222222223,12028.58333333333,0.2666666666666667
607-0296,4,3464.8133333333335,12993.05,0.2666666666666667
469-6704,9,11191.066666666666,41966.499999999985,0.2666666666666667
644-8302,8,8462.568888888889,31734.633333333328,0.2666666666666667
522-2336,6,6002.817777777777,22510.56666666666,0.2666666666666667
641-7943,6,6217.880000000001,23317.05,0.2666666666666667
800-8088,6,4704.746666666667,17642.8,0.2666666666666667
537-8658,4,4338.942222222222,16271.03333333333,0.2666666666666667
725-9013,4,3731.8133333333335,13994.3,0.2666666666666667
885-5447,4,3647.7200000000003,13678.949999999999,0.2666666666666667
830-9759,1,951.5866666666668,3568.45,0.2666666666666667
257-0778,7,7435.511111111111,27883.16666666666,0.2666666666666667
602-9359,3,3709.5955555555556,13910.98333333333,0.2666666666666667
397-1249,6,5641.8755555555545,21157.033333333326,0.2666666666666667
612-1891,6,6306.053333333334,23647.699999999997,0.2666666666666667
409-1856,4,3324.120000000001,12465.45,0.2666666666666667
330-9275,4,3182.3600000000006,11933.85,0.2666666666666667
694-1488,9,8791.137777777778,32966.76666666666,0.2666666666666667
712-4662,5,4829.866666666666,18111.999999999993,0.2666666666666667
728-4276,9,9785.751111111114,36696.56666666667,0.2666666666666667
678-2890,8,9335.031111111111,35006.36666666666,0.2666666666666667
212-9773,3,3187.0800000000004,11951.55,0.2666666666666667
762-5148,9,11755.33333333333,44082.49999999998,0.2666666666666667
581-4371,6,4659.728888888889,17473.98333333333,0.2666666666666667
286-1482,6,5333.826666666668,20001.85,0.2666666666666667
473-3473,5,4439.746666666667,16649.05,0.2666666666666667
890-0367,5,5070.6355555555565,19014.88333333333,0.2666666666666667
263-5076,6,5219.875555555555,19574.53333333333,0.2666666666666667
333-2939,5,4075.3377777777773,15282.516666666661,0.2666666666666667
317-8902,9,10272.875555555554,38523.283333333326,0.2666666666666667
337-5813,8,9102.560000000001,34134.6,0.2666666666666667
250-5022,5,3710.6266666666666,13914.849999999997,0.2666666666666667
358-1600,8,10453.786666666665,39201.69999999999,0.2666666666666667
226-6088,6,5252.280000000001,19696.05,0.2666666666666667
619-5424,6,5747.6177777777775,21553.566666666662,0.2666666666666667
282-9620,9,9323.00888888889,34961.283333333326,0.2666666666666667
368-9510,9,8873.946666666667,33277.299999999996,0.2666666666666667
732-6044,8,7168.96888888889,26883.63333333333,0.2666666666666667
270-8659,5,3821.168888888889,14329.383333333331,0.2666666666666667
863-2291,5,4367.528888888889,16378.23333333333,0.2666666666666667
480-0496,4,3084.8933333333334,11568.349999999999,0.2666666666666667
396-6611,1,676.8266666666667,2538.1,0.2666666666666667
642-4329,9,11089.502222222223,41585.63333333333,0.2666666666666667
849-9014,5,3184.04,11940.149999999998,0.2666666666666667
508-3753,4,3639.168888888889,13646.883333333331,0.2666666666666667
681-0436,6,5873.8933333333325,22027.09999999999,0.2666666666666667
477-2661,4,3572.9688888888886,13398.63333333333,0.2666666666666667
446-2651,7,5164.675555555556,19367.53333333333,0.2666666666666667
855-4909,8,9925.942222222224,37222.28333333333,0.2666666666666667
860-9513,6,4720.195555555556,17700.73333333333,0.2666666666666667
694-1884,4,3650.6133333333337,13689.8,0.2666666666666667
491-2986,8,9209.906666666666,34537.14999999999,0.2666666666666667
302-6994,6,6188.457777777779,23206.716666666664,0.2666666666666667
315-9936,6,6019.444444444444,22572.91666666666,0.2666666666666667
786-6221,2,3500.035555555555,13125.13333333333,0.2666666666666667
526-8453,6,4934.368888888889,18503.88333333333,0.2666666666666667
294-6622,3,1804.0844444444447,6765.316666666667,0.2666666666666667
412-4871,4,3324.546666666667,12467.05,0.2666666666666667
720-5982,4,4053.173333333333,15199.399999999998,0.2666666666666667
800-3600,4,3501.4222222222224,13130.33333333333,0.2666666666666667
356-8862,8,10572.764444444445,39647.86666666666,0.2666666666666667
268-6418,6,5644.422222222222,21166.583333333332,0.2666666666666667
356-2642,4,3849.6133333333337,14436.05,0.2666666666666667
582-2580,3,2813.546666666667,10550.8,0.2666666666666667
885-6700,2,754.1555555555556,2828.083333333333,0.2666666666666667
316-3557,9,12792.631111111112,47972.36666666666,0.2666666666666667
775-3791,2,2954.1333333333337,11078.0,0.2666666666666667
268-4967,1,109.26666666666668,409.75,0.2666666666666667
690-8529,6,5418.64,20319.899999999998,0.2666666666666667
841-8501,4,3464.635555555556,12992.383333333331,0.2666666666666667
659-1614,6,3973.6800000000003,14901.3,0.2666666666666667
702-9507,4,2975.5333333333338,11158.25,0.2666666666666667
783-8964,9,11655.515555555556,43708.18333333333,0.2666666666666667
328-5947,5,4555.182222222223,17081.93333333333,0.2666666666666667
395-6026,9,11081.29777777778,41554.86666666667,0.2666666666666667
508-7168,7,7509.591111111111,28160.96666666666,0.2666666666666667
774-8148,6,5480.582222222222,20552.18333333333,0.2666666666666667
530-8010,3,2590.648888888889,9714.93333333333,0.2666666666666667
489-8391,8,9555.271111111113,35832.26666666667,0.2666666666666667
637-9986,9,10408.59111111111,39032.21666666666,0.2666666666666667
740-8941,8,10743.60888888889,40288.533333333326,0.2666666666666667
589-4506,6,5007.0311111111105,18776.36666666666,0.2666666666666667
833-7115,4,3111.3022222222226,11667.383333333331,0.2666666666666667
801-5364,8,9964.915555555555,37368.43333333333,0.2666666666666667
464-9380,4,3529.902222222222,13237.13333333333,0.2666666666666667
595-4144,4,3172.1955555555555,11895.73333333333,0.2666666666666667
848-1897,2,1143.3777777777777,4287.666666666666,0.2666666666666667
791-4476,7,5488.862222222222,20583.23333333333,0.2666666666666667
236-9833,6,5427.915555555556,20354.68333333333,0.2666666666666667
281-7427,6,4969.0488888888885,18633.933333333327,0.2666666666666667
737-7641,6,6369.088888888889,23884.08333333333,0.2666666666666667
241-4001,6,5942.568888888889,22284.633333333328,0.2666666666666667
271-9672,6,5112.373333333333,19171.399999999994,0.2666666666666667
830-0345,4,3406.8355555555554,12775.63333333333,0.2666666666666667
509-1194,9,9720.644444444446,36452.416666666664,0.2666666666666667
558-4024,5,5171.742222222222,19394.03333333333,0.2666666666666667
790-8510,3,3152.048888888889,11820.18333333333,0.2666666666666667
841-1514,4,3327.1333333333337,12476.75,0.2666666666666667
623-2144,3,4104.248888888889,15390.93333333333,0.2666666666666667
772-0493,9,11341.737777777778,42531.51666666666,0.2666666666666667
384-7787,8,8270.537777777778,31014.51666666666,0.2666666666666667
360-4899,6,5181.182222222222,19429.433333333327,0.2666666666666667
418-2499,6,5815.271111111111,21807.266666666663,0.2666666666666667
427-9725,5,3991.8888888888887,14969.58333333333,0.2666666666666667
507-7649,1,1000.9866666666668,3753.7,0.2666666666666667
461-6272,6,5057.8133333333335,18966.799999999996,0.2666666666666667
630-0222,2,1613.2666666666669,6049.75,0.2666666666666667
440-3945,7,11405.115555555556,42769.18333333333,0.2666666666666667
291-6351,6,4902.333333333333,18383.749999999996,0.2666666666666667
579-4623,6,5125.8711111111115,19222.016666666663,0.2666666666666667
608-9403,4,3103.6000000000004,11638.5,0.2666666666666667
499-8613,9,11782.164444444446,44183.11666666666,0.2666666666666667
796-0578,9,11284.226666666666,42315.84999999999,0.2666666666666667
587-5729,6,4882.551111111111,18309.566666666662,0.2666666666666667
403-1514,4,2569.9555555555553,9637.33333333333,0.2666666666666667
786-6676,4,3575.315555555556,13407.43333333333,0.2666666666666667
438-8500,8,8648.395555555555,32431.483333333326,0.2666666666666667
734-9129,9,11280.262222222222,42300.98333333332,0.2666666666666667
871-9155,7,6500.422222222222,24376.58333333333,0.2666666666666667
889-9155,9,10146.77777777778,38050.416666666664,0.2666666666666667
541-5633,8,7916.786666666668,29687.949999999997,0.2666666666666667
559-9311,6,4610.195555555555,17288.23333333333,0.2666666666666667
856-3306,6,5010.5022222222215,18789.383333333328,0.2666666666666667
311-9872,9,11477.355555555558,43040.08333333333,0.2666666666666667
392-2523,9,10592.693333333333,39722.59999999999,0.2666666666666667
611-1025,6,4824.875555555555,18093.28333333333,0.2666666666666667
346-4799,5,4133.528888888889,15500.73333333333,0.2666666666666667
409-4140,9,11892.582222222223,44597.18333333333,0.2666666666666667
604-5884,5,4834.435555555556,18129.13333333333,0.2666666666666667
373-3599,4,2980.4222222222224,11176.583333333332,0.2666666666666667
209-1239,6,4971.702222222222,18643.883333333328,0.2666666666666667
282-7046,6,5909.6177777777775,22161.066666666662,0.2666666666666667
318-8026,4,3554.3688888888887,13328.883333333331,0.2666666666666667
488-2148,4,3128.622222222222,11732.333333333328,0.2666666666666667
276-0270,8,6953.262222222223,26074.73333333333,0.2666666666666667
339-9052,8,9037.466666666667,33890.49999999999,0.2666666666666667
431-3318,4,2485.96,9322.349999999999,0.2666666666666667
240-9464,6,4869.88,18262.049999999996,0.2666666666666667
268-7580,4,3525.4266666666667,13220.349999999999,0.2666666666666667
818-2651,8,9047.888888888889,33929.58333333333,0.2666666666666667
571-1478,6,4991.448888888889,18717.93333333333,0.2666666666666667
369-6101,5,4345.76,16296.599999999999,0.2666666666666667
513-8599,2,306.4888888888889,1149.333333333333,0.2666666666666667
291-4877,4,3716.2800000000007,13936.05,0.2666666666666667
476-3363,3,2871.2800000000007,10767.3,0.2666666666666667
705-0396,9,9933.43111111111,37250.366666666654,0.2666666666666667
713-7649,9,10102.791111111112,37885.46666666666,0.2666666666666667
726-4286,8,8953.404444444444,33575.26666666666,0.2666666666666667
701-7742,6,5701.444444444444,21380.41666666666,0.2666666666666667
203-3561,4,3472.8533333333335,13023.199999999999,0.2666666666666667
452-6042,6,4587.204444444445,17202.016666666663,0.2666666666666667
333-0487,4,2934.5288888888886,11004.48333333333,0.2666666666666667
447-9358,9,9889.320000000002,37084.95,0.2666666666666667
419-3330,4,3880.9155555555553,14553.43333333333,0.2666666666666667
339-1125,8,10148.022222222222,38055.08333333332,0.2666666666666667
358-4745,8,8422.666666666668,31585.0,0.2666666666666667
895-8464,8,8541.44,32030.399999999998,0.2666666666666667
508-9818,6,4555.137777777778,17081.766666666663,0.2666666666666667
391-3340,9,10030.573333333334,37614.649999999994,0.2666666666666667
319-2481,8,9330.604444444443,34989.766666666656,0.2666666666666667
605-0173,8,8789.271111111111,32959.76666666666,0.2666666666666667
686-2452,8,9433.448888888888,35375.43333333333,0.2666666666666667
754-3390,1,943.8266666666668,3539.35,0.2666666666666667
543-1796,7,5957.088888888889,22339.083333333332,0.2666666666666667
309-4992,4,3508.782222222222,13157.93333333333,0.2666666666666667
276-4900,9,10343.52888888889,38788.23333333333,0.2666666666666667
463-6726,6,5243.422222222222,19662.833333333332,0.2666666666666667
651-0671,6,5831.933333333333,21869.749999999996,0.2666666666666667
385-2498,4,3424.075555555555,12840.28333333333,0.2666666666666667
245-2159,8,10470.786666666667,39265.45,0.2666666666666667
457-9603,6,5853.231111111111,21949.61666666666,0.2666666666666667
862-5089,9,9845.457777777778,36920.46666666666,0.2666666666666667
723-1624,6,5881.2,22054.499999999996,0.2666666666666667
395-5473,5,3931.4933333333333,14743.099999999999,0.2666666666666667
830-6813,5,4157.506666666667,15590.65,0.2666666666666667
270-2165,4,3180.9288888888887,11928.48333333333,0.2666666666666667
721-1923,4,3184.706666666667,11942.65,0.2666666666666667
723-0410,2,1310.0577777777778,4912.716666666666,0.2666666666666667
627-2843,2,969.8711111111113,3637.0166666666664,0.2666666666666667
577-0664,1,1046.506666666667,3924.4,0.2666666666666667
292-9263,6,5728.671111111111,21482.516666666663,0.2666666666666667
670-4233,2,2355.088888888889,8831.583333333332,0.2666666666666667
446-5720,6,6023.764444444444,22589.11666666666,0.2666666666666667
838-2186,5,4173.68,15651.3,0.2666666666666667
872-5723,4,3446.7422222222226,12925.283333333331,0.2666666666666667
322-7113,9,9146.675555555556,34300.033333333326,0.2666666666666667
641-9618,8,8848.853333333333,33183.19999999999,0.2666666666666667
601-1647,6,6037.137777777778,22639.266666666663,0.2666666666666667
555-2716,5,4629.528888888889,17360.73333333333,0.2666666666666667
815-0203,4,3115.333333333334,11682.5,0.2666666666666667
399-4084,4,3154.822222222222,11830.58333333333,0.2666666666666667
819-9374,2,1121.226666666667,4204.6,0.2666666666666667
412-2016,8,10075.64,37783.64999999999,0.2666666666666667
303-9039,9,11318.142222222223,42443.033333333326,0.2666666666666667
643-2561,9,9420.973333333335,35328.65,0.2666666666666667
809-5408,6,4386.4,16448.999999999996,0.2666666666666667
342-8406,4,3729.1022222222223,13984.133333333331,0.2666666666666667
741-9005,1,994.2266666666668,3728.35,0.2666666666666667
355-1272,9,10579.68888888889,39673.83333333333,0.2666666666666667
770-5791,8,8492.915555555555,31848.433333333327,0.2666666666666667
873-6266,7,7547.982222222222,28304.933333333327,0.2666666666666667
382-1428,6,4061.5733333333337,15230.9,0.2666666666666667
771-6855,2,1145.213333333333,4294.549999999997,0.2666666666666667
694-8814,1,947.4666666666668,3553.0,0.2666666666666667
412-4012,9,9764.702222222224,36617.63333333333,0.2666666666666667
432-1642,6,5136.106666666667,19260.399999999998,0.2666666666666667
702-9804,6,5106.484444444444,19149.316666666662,0.2666666666666667
589-1015,5,4476.102222222223,16785.38333333333,0.2666666666666667
266-3466,8,10281.413333333336,38555.3,0.2666666666666667
585-7941,6,5840.857777777777,21903.21666666666,0.2666666666666667
644-9896,6,5307.462222222222,19902.98333333333,0.2666666666666667
210-5963,4,3796.155555555555,14235.583333333328,0.2666666666666667
597-0256,4,3221.3866666666668,12080.199999999999,0.2666666666666667
730-7101,4,3680.5822222222223,13802.18333333333,0.2666666666666667
806-7191,4,4380.702222222222,16427.63333333333,0.2666666666666667
843-2833,3,3040.7155555555555,11402.68333333333,0.2666666666666667
756-9296,1,691.72,2593.95,0.2666666666666667
253-2778,6,4983.048888888889,18686.43333333333,0.2666666666666667
